c0,c1,c2,c3,c4,c0_lambda,c1_lambda,c2_lambda,c3_lambda,c4_lambda,c0_type,c1_type,c2_type,#c0_smfish,#c1_smfish,#c2_smfish,#nuclei,#nucs_predicted,DAPI channel,GFP channel,#channels,original filename,signal,filename,status,ellipse,cropped_image_file,cropped_mask_file,crop_offset_x,crop_offset_y,is_dapi_stack,is_valid_final,unique_id,#c0_smfish_adj,#c1_smfish_adj,#c2_smfish_adj,is_male_batch,is_male,is_z_cropped,is_too_bleached,num_z_planes,tx,tx_desc,c0_saturation,c1_saturation,c2_saturation,c3_saturation,c4_saturation,first_slice,last_slice,ellipsoid
Cy5,GoldFISH,DAPI,GFP,,670.0,570.0,405.0,488.0,-1.0,dpy23.ex,wdr52.ex,wdr52.ex,1819.0,478.0,-1.0,-1.0,3.0,2.0,3.0,4.0,170420_n2_dpy23.ex_wdr52.ex_013 series001,4.0,N2_95,1.0,E_-0.8138797901004138_-0.2366790433426303_-0.33694481600964843_195.42179767916014_117.76584283730932_-52150.661593757715,N2_95_cropped_821.tif,N2_95_cropped_821.mask.tif,18.0,7.0,1.0,1.0,-1.0,1928.92,472.86,-1.0,0.0,-1.0,0.0,-1.0,126.0,-1.0,,0.0,0.0,0.0,0.0,,34.66,111.96,
Cy5,GoldFISH,DAPI,GFP,,670.0,570.0,405.0,488.0,-1.0,dpy23.ex,wdr52.ex,wdr52.ex,647.0,274.0,-1.0,-1.0,1.0,2.0,3.0,4.0,170420_sea-12_dpy23.ex_wdr52.ex_043 series001,4.0,SEA-12_191,1.0,E_-0.44877673116051914_-0.3385327729905644_-0.5832509682925142_155.54243968267858_178.4321379687522_-60026.01846375397,SEA-12_191_cropped_820.tif,SEA-12_191_cropped_820.mask.tif,21.0,19.0,1.0,1.0,-1.0,678.8700000000001,284.91,-1.0,0.0,-1.0,0.0,-1.0,120.0,-1.0,,0.0,0.0,0.0,0.0,,16.17,87.34,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,1886.0,2685.0,290.0,-1.0,1.0,3.0,4.0,5.0,170528_n2_dpy23.ex_mdh1.ex_wdr52.ex_002 series014,3.0,N2_197,1.0,E_-0.4072765909058219_-0.23331787165296347_-0.7850967211557165_132.04016225964202_185.59702731217868_-52305.26051411143,N2_197_cropped_819.tif,N2_197_cropped_819.mask.tif,23.0,10.0,1.0,1.0,-1.0,2072.15,3007.69,144.19,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,17.43,85.18,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,994.0,737.0,-1.0,-1.0,1.0,4.0,3.0,5.0,171025_n2_dpy23.ex_dpy23.int_mdh1.ex_008 series012,-1.0,N2_1140,1.0,R_611x87_602x165_629x294_731x384_812x420_884x384_875x258_830x165_761x93_671x60_626x75,N2_1140_cropped_818.tif,N2_1140_cropped_818.mask.tif,562.0,20.0,1.0,1.0,-1.0,1061.2399999999998,744.3199999999997,-1.0,0.0,-1.0,0.0,-1.0,71.0,-1.0,,0.0,0.0,349774.0,0.0,0.0,12.07,59.12,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1349.0,191.0,-1.0,-1.0,5.0,4.0,3.0,5.0,171025_n2_dpy23.ex_dpy23.int_mdh1.ex_008 series012,-1.0,N2_1140,1.0,R_533x615_560x732_587x837_695x906_794x894_794x774_758x651_695x576_617x540_545x552_530x624_557x618,N2_1140_cropped_817.tif,N2_1140_cropped_817.mask.tif,490.0,500.0,1.0,1.0,-1.0,1422.91,200.0,-1.0,0.0,-1.0,0.0,-1.0,71.0,-1.0,,0.0,0.0,538437.0,0.0,0.0,13.35,73.85,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,2134.0,2207.0,-1.0,-1.0,3.0,4.0,3.0,5.0,171025_n2_dpy23.ex_dpy23.int_mdh1.ex_008 series012,-1.0,N2_1140,1.0,R_248x555_224x615_230x702_296x771_374x834_473x852_542x837_539x681_506x603_452x552_374x519_308x507,N2_1140_cropped_816.tif,N2_1140_cropped_816.mask.tif,184.0,467.0,1.0,1.0,-1.0,2257.9300000000007,2399.0,-1.0,0.0,-1.0,0.0,-1.0,71.0,-1.0,,0.0,0.0,116241.0,0.0,0.0,4.51,58.7,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,0.0,280.0,286.0,-1.0,-1.0,3.0,4.0,5.0,170528_n2_dpy23.ex_mdh1.ex_wdr52.ex_003 series059,1.0,N2_266,3.0,R_73x132_100x255_97x378_163x453_241x462_331x420_346x237_325x135_289x63_232x60_169x60_115x87_67x150,N2_266_cropped_815.tif,N2_266_cropped_815.mask.tif,27.0,20.0,1.0,1.0,-1.0,-1.0,357.71000000000015,99.75,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.96,
Cy5,GFP,DAPI,,,670.0,488.0,405.0,-1.0,-1.0,pha4.ex,,,613.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,3.0,170305_n2_pha4.ex_010 series001,3.0,N2_39,3.0,E_-0.5120885414073737_-0.2714145720892238_-0.66565895621539_156.80110081921742_163.42446635513141_-53013.97688119131,N2_39_cropped_814.tif,N2_39_cropped_814.mask.tif,49.0,0.0,1.0,1.0,-1.0,121.44,-1.0,-1.0,0.0,-1.0,0.0,-1.0,104.0,-1.0,,0.0,0.0,0.0,,,15.92,110.02,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,1160.0,182.0,300.0,-1.0,-1.0,3.0,4.0,5.0,170530_n2_dpy23.ex_mdh1.ex_wdr52.ex_005 series049,-1.0,N2_1139,3.0,E_-0.9048681744665555_-0.16392490697425063_-0.2715291629484695_438.6579107814919_202.12046953565834_-268882.4192410455,N2_1139_cropped_813.tif,N2_1139_cropped_813.mask.tif,266.0,310.0,1.0,1.0,-1.0,1784.07,231.91000000000003,176.84,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.04,85.99,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,1718.0,1702.0,412.0,-1.0,-1.0,3.0,4.0,5.0,170530_n2_dpy23.ex_mdh1.ex_wdr52.ex_005 series049,-1.0,N2_1139,3.0,E_-0.8156699849398128_0.23521223569958913_-0.3367243566733617_399.97442759637846_-24.16798034802082_-219624.95714996156,N2_1139_cropped_812.tif,N2_1139_cropped_812.mask.tif,441.0,133.0,1.0,1.0,-1.0,2559.78,1766.4499999999994,262.05000000000007,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.59,85.67,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1706.0,3027.0,-1.0,-1.0,5.0,4.0,3.0,5.0,171025_n2_dpy23.ex_dpy23.int_mdh1.ex_004 series008,-1.0,N2_1138,1.0,R_389x738_359x810_416x888_479x969_608x1017_713x978_758x858_707x741_605x696_509x693_419x711,N2_1138_cropped_811.tif,N2_1138_cropped_811.mask.tif,319.0,653.0,1.0,1.0,-1.0,1972.83,3125.33,-1.0,0.0,-1.0,0.0,-1.0,71.0,-1.0,,0.0,0.0,0.0,0.0,0.0,4.48,52.03,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1982.0,1196.0,-1.0,-1.0,4.0,4.0,3.0,5.0,171025_n2_dpy23.ex_dpy23.int_mdh1.ex_004 series008,-1.0,N2_1138,1.0,R_413x501_299x567_293x642_338x711_413x741_527x717_656x645_710x558_665x468_593x420_488x441,N2_1138_cropped_810.tif,N2_1138_cropped_810.mask.tif,253.0,380.0,1.0,1.0,-1.0,2192.28,1263.4499999999996,-1.0,0.0,-1.0,1.0,-1.0,71.0,-1.0,,0.0,0.0,0.0,0.0,0.0,9.62,51.52,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1700.0,2346.0,-1.0,-1.0,5.0,4.0,3.0,5.0,171025_n2_dpy23.ex_dpy23.int_mdh1.ex_004 series008,-1.0,N2_1138,1.0,R_536x234_521x312_581x411_668x405_752x366_833x270_878x162_839x114_770x72_689x81_602x120_551x180,N2_1138_cropped_809.tif,N2_1138_cropped_809.mask.tif,481.0,32.0,1.0,1.0,-1.0,1798.73,2611.45,-1.0,0.0,-1.0,0.0,-1.0,71.0,-1.0,,0.0,0.0,0.0,0.0,0.0,7.88,51.17,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,1867.0,3264.0,781.0,-1.0,5.0,3.0,4.0,5.0,170528_n2_dpy23.ex_mdh1.ex_wdr52.ex_003 series025,4.0,N2_230,1.0,E_0.4216742486250187_0.08215442021152705_0.8917361902521155_-134.84361388637853_-195.24548529978355_58416.215032270586,N2_230_cropped_828.tif,N2_230_cropped_828.mask.tif,37.0,12.0,1.0,1.0,-1.0,2054.850000000001,3835.29,791.98,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,22.76,59.14,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,1837.0,1479.0,453.0,-1.0,1.0,3.0,4.0,5.0,170530_n2_dpy23.ex_mdh1.ex_wdr52.ex_001 series056,-1.0,N2_1145,1.0,E_-0.45495532885523904_-0.30649869975394956_-0.6459487881734699_298.8217992530057_339.01552517428615_-229281.49303942235,N2_1145_cropped_829.tif,N2_1145_cropped_829.mask.tif,224.0,121.0,1.0,1.0,-1.0,1995.93,1795.5500000000006,246.21,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.1,64.33,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,1224.0,221.0,357.0,-1.0,-1.0,3.0,4.0,5.0,170530_n2_dpy23.ex_mdh1.ex_wdr52.ex_001 series056,-1.0,N2_1145,3.0,E_0.33449403817185364_0.12694210469726055_0.907555258178589_-200.41715871980333_-658.3764639161232_503651.1188042691,N2_1145_cropped_830.tif,N2_1145_cropped_830.mask.tif,115.0,524.0,1.0,1.0,-1.0,1341.82,298.88,232.85,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.5,83.42,
Cy5,GoldFISH,DAPI,GFP,,670.0,570.0,405.0,488.0,-1.0,dpy23.ex,wdr52.ex,wdr52.ex,3142.0,428.0,-1.0,-1.0,5.0,2.0,3.0,4.0,170420_sea-12_dpy23.ex_wdr52.ex_008 series001,4.0,SEA-12_155,1.0,R_107x186_98x273_98x333_119x405_182x468_236x471_338x411_374x297_389x168_356x78_281x33_176x57_113x117_107x201,SEA-12_155_cropped_845.tif,SEA-12_155_cropped_845.mask.tif,58.0,0.0,1.0,1.0,-1.0,3364.46,202.89,-1.0,0.0,-1.0,1.0,-1.0,94.0,-1.0,,0.0,0.0,0.0,0.0,,25.01,73.56,
Cy5,GFP,DAPI,,,670.0,488.0,405.0,-1.0,-1.0,dpy23.ex,,,1884.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,3.0,170224_sea-12_dpy23.ex_014 series001,3.0,SEA-12_58,1.0,R_30x137_20x189_18x244_38x313_80x360_142x354_188x296_229x196_258x122_260x54_218x18_176x9_104x37_61x69_42x117,SEA-12_58_cropped_857.tif,SEA-12_58_cropped_857.mask.tif,0.0,0.0,1.0,1.0,-1.0,1984.46,-1.0,-1.0,0.0,-1.0,0.0,-1.0,89.0,-1.0,,0.0,0.0,0.0,,,11.09,94.78,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,1023.0,3856.0,351.0,-1.0,3.0,3.0,4.0,5.0,170530_n2_dpy23.ex_mdh1.ex_wdr52.ex_001 series063,-1.0,N2_1154,1.0,E_-0.8307853739967015_0.15753933399710626_-0.45882577884002285_388.5824547044753_128.26562330934956_-260590.63449181858,N2_1154_cropped_854.tif,N2_1154_cropped_854.mask.tif,372.0,236.0,1.0,1.0,-1.0,1166.76,4340.1399999999985,210.87,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.03,63.46,
Cy5,GFP,DAPI,,,670.0,488.0,405.0,-1.0,-1.0,dpy23.ex,,,2148.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,3.0,170224_n2_dpy23.ex_009 series001,3.0,N2_18,1.0,E_-0.355342549475319_-0.23147673184793727_-0.8120380305037278_124.78145668319576_196.80389036036655_-54566.84720016776,N2_18_cropped_853.tif,N2_18_cropped_853.mask.tif,16.0,15.0,1.0,1.0,-1.0,2045.14,-1.0,-1.0,0.0,-1.0,0.0,-1.0,84.0,-1.0,,0.0,0.0,0.0,,,16.86,88.94,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,2076.0,488.0,-1.0,-1.0,5.0,4.0,3.0,5.0,171025_mk4_dpy23.ex_dpy23.int_mdh1.ex_004 series013,-1.0,MK4_58,1.0,R_647x189_587x249_587x348_653x411_740x408_872x363_932x273_917x189_863x126_779x108_719x129,MK4_58_cropped_850.tif,MK4_58_cropped_850.mask.tif,547.0,68.0,1.0,1.0,-1.0,2303.19,792.19,-1.0,0.0,-1.0,0.0,-1.0,71.0,-1.0,,0.0,0.0,23048.0,0.0,0.0,33.24,69.69,
Cy5,DAPI,GFP,,,670.0,405.0,488.0,-1.0,-1.0,dpy23.ex,,,2548.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,3.0,170404_sea-12_dpy23.ex_004 series001,3.0,SEA-12_110,1.0,E_-0.9316346853131943_0.06717618090519582_-0.337648124528118_162.14277017264808_73.37559156521485_-37764.24665456849,SEA-12_110_cropped_849.tif,SEA-12_110_cropped_849.mask.tif,37.0,24.0,1.0,1.0,-1.0,2825.49,-1.0,-1.0,0.0,-1.0,1.0,-1.0,100.0,-1.0,,0.0,0.0,0.0,,,12.82,79.57,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,2093.0,3194.0,313.0,-1.0,3.0,3.0,4.0,5.0,170528_sea-12_dpy23.ex_mdh1.ex_wdr52.ex_006 series049,3.0,SEA-12_285,1.0,E_-0.8234201109371662_0.19488774776753845_-0.4123765075566381_147.56437450249962_42.11022946306168_-31681.018733345743,SEA-12_285_cropped_847.tif,SEA-12_285_cropped_847.mask.tif,66.0,0.0,1.0,1.0,-1.0,2248.57,3585.62,164.22,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.2,74.89,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,1882.0,2036.0,370.0,-1.0,3.0,3.0,4.0,5.0,170528_n2_dpy23.ex_mdh1.ex_wdr52.ex_003 series010,2.0,N2_213,1.0,R_130x330_178x374_226x390_275x392_319x381_354x314_343x222_298x142_251x90_194x44_122x33_71x72_47x133_53x200_86x289,N2_213_cropped_846.tif,N2_213_cropped_846.mask.tif,7.0,0.0,1.0,1.0,-1.0,2183.24,2462.25,202.89,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.15,69.52,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1878.0,2143.0,-1.0,-1.0,5.0,4.0,3.0,5.0,171025_n2_dpy23.ex_dpy23.int_mdh1.ex_005 series004,-1.0,N2_1150,1.0,R_326x534_347x624_410x732_509x801_605x768_659x693_644x576_614x450_506x375_386x375_329x426,N2_1150_cropped_843.tif,N2_1150_cropped_843.mask.tif,286.0,335.0,1.0,1.0,-1.0,1613.4,2113.76,-1.0,0.0,-1.0,0.0,-1.0,71.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.91,75.04,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,1036.0,259.0,383.0,-1.0,1.0,3.0,4.0,5.0,170530_n2_dpy23.ex_mdh1.ex_wdr52.ex_001 series056,-1.0,N2_1145,1.0,E_0.27672092865318754_0.26997034558460276_0.794914824157304_-291.2597716266433_-532.1444988907992_414553.8589247385,N2_1145_cropped_831.tif,N2_1145_cropped_831.mask.tif,353.0,306.0,1.0,1.0,-1.0,1274.33,354.79,252.3,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,1.17,57.38,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,903.0,635.0,375.0,-1.0,1.0,3.0,4.0,5.0,170601_sea-12_dpy23.ex_mdh1.ex_wdr52.ex_001 series005,-1.0,SEA-12_400,1.0,E_-0.9658130581453783_0.03753928348775266_-0.24812969491130382_441.60953361741286_122.68777944431469_-272112.9748190582,SEA-12_400_cropped_841.tif,SEA-12_400_cropped_841.mask.tif,341.0,335.0,1.0,1.0,-1.0,917.95,685.56,193.89,0.0,-1.0,0.0,-1.0,101.0,-1.0,,0.0,0.0,0.0,0.0,0.0,28.21,81.39,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,1368.0,403.0,232.0,-1.0,1.0,3.0,4.0,5.0,170528_sea-12_dpy23.ex_mdh1.ex_wdr52.ex_006 series035,3.0,SEA-12_268,1.0,E_0.922017270964178_0.12276432663731728_0.2993323110940648_-179.41167465696495_-94.15511059101172_45041.61178698316,SEA-12_268_cropped_839.tif,SEA-12_268_cropped_839.mask.tif,29.0,47.0,1.0,1.0,-1.0,1509.33,463.29,148.74,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,24.39,76.68,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,895.0,252.0,-1.0,-1.0,1.0,4.0,3.0,5.0,171025_mk4_dpy23.ex_dpy23.int_mdh1.ex_003 series022,-1.0,MK4_59,1.0,E_0.47632912196121663_0.08008068269100967_0.8645570568855617_-184.53486832535273_-450.4898710951411_261103.25955956706,MK4_59_cropped_838.tif,MK4_59_cropped_838.mask.tif,73.0,311.0,1.0,1.0,-1.0,959.85,287.22,-1.0,0.0,-1.0,0.0,-1.0,71.0,-1.0,,0.0,0.0,0.0,0.0,0.0,32.33,52.86,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,1769.0,2291.0,588.0,-1.0,3.0,3.0,4.0,5.0,170530_n2_dpy23.ex_mdh1.ex_wdr52.ex_004 series006,-1.0,N2_1149,1.0,E_-0.5173594727962542_0.22894473818432542_-0.7229636251837466_130.24412516988374_233.9643016044891_-158709.8630005325,N2_1149_cropped_837.tif,N2_1149_cropped_837.mask.tif,263.0,296.0,1.0,1.0,-1.0,1817.79,2677.44,298.57,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,29.02,85.76,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1225.0,425.0,-1.0,-1.0,-1.0,4.0,3.0,5.0,171025_n2_dpy23.ex_dpy23.int_mdh1.ex_008 series027,-1.0,N2_1147,3.0,R_242x312_242x405_275x546_377x558_455x504_500x390_491x270_449x180_350x132_251x180_239x246,N2_1147_cropped_836.tif,N2_1147_cropped_836.mask.tif,199.0,92.0,1.0,1.0,-1.0,1290.61,541.6500000000002,-1.0,0.0,-1.0,1.0,-1.0,71.0,-1.0,,0.0,0.0,8450.0,0.0,0.0,15.11,45.33,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1225.0,425.0,-1.0,-1.0,0.0,4.0,3.0,5.0,171025_n2_dpy23.ex_dpy23.int_mdh1.ex_008 series027,-1.0,N2_1147,1.0,R_407x540_458x474_491x384_503x297_479x222_446x177_398x162_329x168_296x180_257x228_236x285_227x357_233x435_245x498_272x549_311x561_365x567,N2_1147_cropped_836.tif,N2_1147_cropped_836.mask.tif,199.0,92.0,1.0,1.0,-1.0,1290.61,541.6500000000002,-1.0,0.0,-1.0,1.0,-1.0,71.0,-1.0,,0.0,0.0,8450.0,0.0,0.0,15.11,45.33,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1225.0,425.0,-1.0,-1.0,0.0,4.0,3.0,5.0,171025_n2_dpy23.ex_dpy23.int_mdh1.ex_008 series027,-1.0,N2_1147,1.0,R_308x600_224x618_176x645_140x693_128x762_158x822_206x873_272x879_338x888_410x879_473x852_515x810_524x747_521x690_491x651_449x627_386x618_347x609,N2_1147_cropped_836.tif,N2_1147_cropped_836.mask.tif,199.0,92.0,1.0,1.0,-1.0,1290.61,541.6500000000002,-1.0,0.0,-1.0,1.0,-1.0,71.0,-1.0,,0.0,0.0,8450.0,0.0,0.0,15.11,45.33,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1225.0,425.0,-1.0,-1.0,0.0,4.0,3.0,5.0,171025_n2_dpy23.ex_dpy23.int_mdh1.ex_008 series027,-1.0,N2_1147,1.0,R_596x525_527x576_506x621_503x681_509x732_548x762_596x780_668x783_740x768_821x741_878x684_908x627_893x558_869x519_821x510_782x498_713x510_689x513_626x519,N2_1147_cropped_836.tif,N2_1147_cropped_836.mask.tif,199.0,92.0,1.0,1.0,-1.0,1290.61,541.6500000000002,-1.0,0.0,-1.0,1.0,-1.0,71.0,-1.0,,0.0,0.0,8450.0,0.0,0.0,15.11,45.33,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,1235.0,521.0,-1.0,-1.0,1.0,4.0,3.0,5.0,171025_mk4_dpy23.ex_dpy23.int_mdh1.ex_006 series006,-1.0,MK4_60,1.0,E_0.3790289441458785_0.05013835570392048_0.919935672016739_-247.8075158776454_-549.9359621274411_445273.89500202594,MK4_60_cropped_834.tif,MK4_60_cropped_834.mask.tif,379.0,423.0,1.0,1.0,-1.0,1293.05,646.0699999999998,-1.0,0.0,-1.0,1.0,-1.0,71.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.24,39.7,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,570.0,488.0,405.0,dpy23.ex,mdh1.ex,wdr52.ex,2344.0,1766.0,652.0,-1.0,1.0,4.0,3.0,5.0,170528_sea-12_dpy23.ex_mdh1.ex_wdr52.ex_005 series012,4.0,SEA-12_215,1.0,R_93x146_65x187_70x256_103x298_148x300_216x295_270x298_316x297_360x266_408x225_448x189_465x135_444x80_362x42_286x35_152x67_116x97,SEA-12_215_cropped_833.tif,SEA-12_215_cropped_833.mask.tif,25.0,0.0,1.0,1.0,-1.0,2666.01,2147.96,313.8300000000001,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,13.04,57.93,
Cy5,mCherry,GoldFISH,GFP,DAPI,670.0,610.0,566.0,507.0,461.0,dpy23.ex,mdh1.ex,dpy23.int,843.0,7.0,-1.0,-1.0,1.0,4.0,3.0,5.0,171025_mk4_dpy23.ex_dpy23.int_mdh1.ex_003 series017,-1.0,MK4_63,1.0,E_-0.5338025973716184_-0.23238014584419556_-0.7064365918531084_404.4791597564507_464.95727554662346_-431962.59860054764,MK4_63_cropped_808.tif,MK4_63_cropped_808.mask.tif,345.0,294.0,1.0,1.0,-1.0,932.52,8.08,-1.0,0.0,-1.0,1.0,-1.0,71.0,-1.0,,0.0,0.0,0.0,0.0,0.0,29.2,54.84,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,2213.0,4.0,641.0,-1.0,5.0,3.0,4.0,5.0,170601_sea-12_dpy23.ex_mdh1.ex_wdr52.ex_001 series012,-1.0,SEA-12_397,1.0,E_0.35473615057593355_-0.015796508554209467_0.9344325255172551_-172.96918170859837_-455.4126522008938_299482.7938434576,SEA-12_397_cropped_803.tif,SEA-12_397_cropped_803.mask.tif,267.0,331.0,1.0,1.0,-1.0,2402.81,148.15,270.45,0.0,-1.0,1.0,-1.0,101.0,-1.0,,0.0,0.0,0.0,0.0,0.0,2.06,72.75,
Cy5,GFP,DAPI,,,670.0,488.0,405.0,-1.0,-1.0,dpy23.ex,,,2002.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,3.0,170224_sea-12_dpy23.ex_017 series001,3.0,SEA-12_61,1.0,E_0.2114210568093674_0.005440732852614523_0.9773345028401057_-62.34592033451038_-132.55238247176555_27645.725442817857,SEA-12_61_cropped_737.tif,SEA-12_61_cropped_737.mask.tif,53.0,1.0,1.0,1.0,-1.0,2121.19,-1.0,-1.0,0.0,-1.0,1.0,-1.0,109.0,-1.0,,0.0,0.0,0.0,,,4.83,116.26,
Cy5,mCherry,GoldFISH,DAPI,GFP,670.0,610.0,570.0,405.0,488.0,dpy23.ex,mdh1.ex,wdr52.ex,1876.0,1892.0,275.0,-1.0,4.0,3.0,4.0,5.0,170528_n2_dpy23.ex_mdh1.ex_wdr52.ex_002 series013,3.0,N2_196,1.0,E_-0.6992199922544456_-0.2920889221950493_-0.4121015027337693_221.92413320405228_163.0630500377099_-78664.86657645446,N2_196_cropped_802.tif,N2_196_cropped_802.mask.tif,42.0,28.0,1.0,1.0,-1.0,2139.51,2528.82,118.38,0.0,-1.0,1.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,0.0,0.0,9.69,82.77,
Cy5,GFP,DAPI,,,670.0,488.0,405.0,-1.0,-1.0,dpy23.ex,,,2454.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,3.0,170224_sea-12_dpy23.ex_036 series001,4.0,SEA-12_84,1.0,E_-0.7758066934903753_0.23663273340041036_-0.4173053705253891_91.33730469774173_52.85443528523387_-17594.736741186218,SEA-12_84_cropped_760.tif,SEA-12_84_cropped_760.mask.tif,12.0,7.0,1.0,1.0,-1.0,2592.84,-1.0,-1.0,0.0,-1.0,0.0,-1.0,81.0,-1.0,,0.0,0.0,0.0,,,17.39,67.68,
